"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-12-31 09:13","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2013-12-31 09:13","Overhead Press",1,2,0,"75 lbs x 5 reps","75 lbs",5
"2013-12-31 09:13","Overhead Press",1,3,0,"90 lbs x 3 reps","90 lbs",3
"2013-12-31 09:13","Overhead Press",1,4,0,"100 lbs x 5 reps","100 lbs",5
"2013-12-31 09:13","Overhead Press",1,5,0,"115 lbs x 5 reps","115 lbs",5
"2013-12-31 09:13","Overhead Press",1,6,0,"130 lbs x 6 reps","130 lbs",6
"2013-12-31 09:13","Bodyweight Dip",2,1,0,"10 reps",,10
"2013-12-31 09:13","Bodyweight Dip",2,2,0,"10 reps",,10
"2013-12-31 09:13","Bodyweight Dip",2,3,0,"10 reps",,10
"2013-12-31 09:13",Chin-Up,3,1,0,"5 reps",,5
"2013-12-31 09:13",Chin-Up,3,2,0,"5 reps",,5
"2013-12-31 09:13",Chin-Up,3,3,0,"5 reps",,5
"2013-12-31 09:13",Chin-Up,3,4,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-01-02 09:05",Deadlift,1,1,0,"140 lbs x 5 reps","140 lbs",5
"2014-01-02 09:05",Deadlift,1,2,0,"170 lbs x 5 reps","170 lbs",5
"2014-01-02 09:05",Deadlift,1,3,0,"205 lbs x 3 reps","205 lbs",3
"2014-01-02 09:05",Deadlift,1,4,0,"225 lbs x 5 reps","225 lbs",5
"2014-01-02 09:05",Deadlift,1,5,0,"255 lbs x 5 reps","255 lbs",5
"2014-01-02 09:05",Deadlift,1,6,1,"295 lbs x 9 reps","295 lbs",9
"2014-01-02 09:05","Bulgarian Split Squat",2,1,0,"70 lbs x 5 reps","70 lbs",5
"2014-01-02 09:05","Bulgarian Split Squat",2,2,0,"70 lbs x 5 reps","70 lbs",5
"2014-01-02 09:05","Bulgarian Split Squat",2,3,0,"70 lbs x 5 reps","70 lbs",5
"2014-01-02 09:05","Bulgarian Split Squat",2,4,0,"70 lbs x 5 reps","70 lbs",5
"2014-01-02 09:05","Kneeling Ab Roller",3,1,0,"5 reps",,5
"2014-01-02 09:05","Kneeling Ab Roller",3,2,0,"5 reps",,5
"2014-01-02 09:05","Kneeling Ab Roller",3,3,0,"5 reps",,5
"2014-01-02 09:05","Kneeling Ab Roller",3,4,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-01-03 09:46","Bench Press",1,1,0,"85 lbs x 5 reps","85 lbs",5
"2014-01-03 09:46","Bench Press",1,2,0,"105 lbs x 5 reps","105 lbs",5
"2014-01-03 09:46","Bench Press",1,3,0,"125 lbs x 3 reps","125 lbs",3
"2014-01-03 09:46","Bench Press",1,4,0,"135 lbs x 5 reps","135 lbs",5
"2014-01-03 09:46","Bench Press",1,5,0,"155 lbs x 5 reps","155 lbs",5
"2014-01-03 09:46","Bench Press",1,6,1,"175 lbs x 10 reps","175 lbs",10
"2014-01-03 09:46","Weighted Dip",2,1,0,"35 lbs x 5 reps","35 lbs",5
"2014-01-03 09:46","Weighted Dip",2,2,0,"35 lbs x 5 reps","35 lbs",5
"2014-01-03 09:46","Weighted Dip",2,3,0,"35 lbs x 5 reps","35 lbs",5
"2014-01-03 09:46","Weighted Dip",2,4,0,"35 lbs x 5 reps","35 lbs",5
"2014-01-03 09:46","Dumbbell Row",3,1,0,"75 lbs x 9 reps","75 lbs",9
"2014-01-03 09:46","Dumbbell Row",3,2,0,"75 lbs x 9 reps","75 lbs",9
"2014-01-03 09:46","Dumbbell Row",3,3,0,"75 lbs x 9 reps","75 lbs",9
"2014-01-03 09:46","Dumbbell Row",3,4,0,"75 lbs x 9 reps","75 lbs",9
"2014-01-03 09:46","Dumbbell Curl",4,1,0,"30 lbs x 6 reps","30 lbs",6
"2014-01-03 09:46","Dumbbell Curl",4,2,0,"30 lbs x 6 reps","30 lbs",6
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-10-28 09:35",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-10-28 09:35",Squat,1,2,0,"155 lbs x 5 reps","155 lbs",5
"2013-10-28 09:35",Squat,1,3,0,"190 lbs x 5 reps","190 lbs",5
"2013-10-28 09:35",Squat,1,4,0,"220 lbs x 5 reps","220 lbs",5
"2013-10-28 09:35",Squat,1,5,0,"255 lbs x 5 reps","255 lbs",5
"2013-10-28 09:35","Bench Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-10-28 09:35","Bench Press",2,2,0,"115 lbs x 5 reps","115 lbs",5
"2013-10-28 09:35","Bench Press",2,3,0,"135 lbs x 5 reps","135 lbs",5
"2013-10-28 09:35","Bench Press",2,4,0,"160 lbs x 5 reps","160 lbs",5
"2013-10-28 09:35","Bench Press",2,5,0,"180 lbs x 5 reps","180 lbs",5
"2013-10-28 09:35","Pendlay Row",3,1,0,"80 lbs x 5 reps","80 lbs",5
"2013-10-28 09:35","Pendlay Row",3,2,0,"100 lbs x 5 reps","100 lbs",5
"2013-10-28 09:35","Pendlay Row",3,3,0,"120 lbs x 5 reps","120 lbs",5
"2013-10-28 09:35","Pendlay Row",3,4,0,"140 lbs x 5 reps","140 lbs",5
"2013-10-28 09:35","Pendlay Row",3,5,0,"160 lbs x 5 reps","160 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-10-30 09:31",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-10-30 09:31",Squat,1,2,0,"160 lbs x 5 reps","160 lbs",5
"2013-10-30 09:31",Squat,1,3,0,"190 lbs x 5 reps","190 lbs",5
"2013-10-30 09:31",Squat,1,4,0,"190 lbs x 5 reps","190 lbs",5
"2013-10-30 09:31","Overhead Press",2,1,0,"85 lbs x 5 reps","85 lbs",5
"2013-10-30 09:31","Overhead Press",2,2,0,"100 lbs x 5 reps","100 lbs",5
"2013-10-30 09:31","Overhead Press",2,3,0,"120 lbs x 5 reps","120 lbs",5
"2013-10-30 09:31","Overhead Press",2,4,1,"145 lbs x 5 reps","145 lbs",5
"2013-10-30 09:31",Deadlift,3,1,0,"195 lbs x 5 reps","195 lbs",5
"2013-10-30 09:31",Deadlift,3,2,0,"230 lbs x 5 reps","230 lbs",5
"2013-10-30 09:31",Deadlift,3,3,0,"270 lbs x 5 reps","270 lbs",5
"2013-10-30 09:31",Deadlift,3,4,1,"310 lbs x 5 reps","310 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-01 11:18",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-01 11:18",Squat,1,2,0,"160 lbs x 5 reps","160 lbs",5
"2013-11-01 11:18",Squat,1,3,0,"190 lbs x 5 reps","190 lbs",5
"2013-11-01 11:18",Squat,1,4,0,"220 lbs x 5 reps","220 lbs",5
"2013-11-01 11:18",Squat,1,5,0,"260 lbs x 3 reps","260 lbs",3
"2013-11-01 11:18",Squat,1,6,0,"190 lbs x 8 reps","190 lbs",8
"2013-11-01 11:18","Bench Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-01 11:18","Bench Press",2,2,0,"115 lbs x 5 reps","115 lbs",5
"2013-11-01 11:18","Bench Press",2,3,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-01 11:18","Bench Press",2,4,0,"160 lbs x 5 reps","160 lbs",5
"2013-11-01 11:18","Bench Press",2,5,0,"185 lbs x 3 reps","185 lbs",3
"2013-11-01 11:18","Bench Press",2,6,0,"135 lbs x 8 reps","135 lbs",8
"2013-11-01 11:18","Pendlay Row",3,1,0,"80 lbs x 5 reps","80 lbs",5
"2013-11-01 11:18","Pendlay Row",3,2,0,"100 lbs x 5 reps","100 lbs",5
"2013-11-01 11:18","Pendlay Row",3,3,0,"120 lbs x 5 reps","120 lbs",5
"2013-11-01 11:18","Pendlay Row",3,4,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-01 11:18","Pendlay Row",3,5,0,"165 lbs x 3 reps","165 lbs",3
"2013-11-01 11:18","Pendlay Row",3,6,1,"120 lbs x 8 reps","120 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-02 11:33","One-Arm Kettlebell Swing",1,1,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","One-Arm Kettlebell Swing",1,2,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","One-Arm Kettlebell Swing",1,3,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","One-Arm Kettlebell Swing",1,4,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","One-Arm Kettlebell Swing",1,5,1,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Kettlebell Squat",2,1,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Kettlebell Squat",2,2,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Kettlebell Squat",2,3,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Kettlebell Squat",2,4,0,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Kettlebell Squat",2,5,1,"44 lbs x 10 reps","44 lbs",10
"2013-11-02 11:33","Push Up",3,1,0,"10 reps",,10
"2013-11-02 11:33","Push Up",3,2,0,"10 reps",,10
"2013-11-02 11:33","Push Up",3,3,0,"10 reps",,10
"2013-11-02 11:33","Push Up",3,4,0,"10 reps",,10
"2013-11-02 11:33","Push Up",3,5,0,"10 reps",,10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-04 09:32",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-04 09:32",Squat,1,2,0,"160 lbs x 5 reps","160 lbs",5
"2013-11-04 09:32",Squat,1,3,0,"195 lbs x 5 reps","195 lbs",5
"2013-11-04 09:32",Squat,1,4,0,"225 lbs x 5 reps","225 lbs",5
"2013-11-04 09:32",Squat,1,5,0,"260 lbs x 5 reps","260 lbs",5
"2013-11-04 09:32","Bench Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-04 09:32","Bench Press",2,2,0,"115 lbs x 5 reps","115 lbs",5
"2013-11-04 09:32","Bench Press",2,3,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-04 09:32","Bench Press",2,4,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-04 09:32","Bench Press",2,5,0,"185 lbs x 5 reps","185 lbs",5
"2013-11-04 09:32","Pendlay Row",3,1,0,"80 lbs x 5 reps","80 lbs",5
"2013-11-04 09:32","Pendlay Row",3,2,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-04 09:32","Pendlay Row",3,3,0,"125 lbs x 5 reps","125 lbs",5
"2013-11-04 09:32","Pendlay Row",3,4,0,"145 lbs x 5 reps","145 lbs",5
"2013-11-04 09:32","Pendlay Row",3,5,0,"165 lbs x 5 reps","165 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-06 09:35",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-06 09:35",Squat,1,2,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-06 09:35",Squat,1,3,0,"195 lbs x 5 reps","195 lbs",5
"2013-11-06 09:35",Squat,1,4,0,"195 lbs x 5 reps","195 lbs",5
"2013-11-06 09:35","Overhead Press",2,1,0,"85 lbs x 5 reps","85 lbs",5
"2013-11-06 09:35","Overhead Press",2,2,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-06 09:35","Overhead Press",2,3,0,"125 lbs x 5 reps","125 lbs",5
"2013-11-06 09:35","Overhead Press",2,4,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-06 09:35",Deadlift,3,1,0,"200 lbs x 5 reps","200 lbs",5
"2013-11-06 09:35",Deadlift,3,2,0,"235 lbs x 5 reps","235 lbs",5
"2013-11-06 09:35",Deadlift,3,3,0,"275 lbs x 5 reps","275 lbs",5
"2013-11-06 09:35",Deadlift,3,4,1,"315 lbs x 5 reps","315 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-08 10:08",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-08 10:08",Squat,1,2,0,"160 lbs x 5 reps","160 lbs",5
"2013-11-08 10:08",Squat,1,3,0,"195 lbs x 5 reps","195 lbs",5
"2013-11-08 10:08",Squat,1,4,0,"225 lbs x 5 reps","225 lbs",5
"2013-11-08 10:08",Squat,1,5,0,"265 lbs x 3 reps","265 lbs",3
"2013-11-08 10:08",Squat,1,6,1,"195 lbs x 10 reps","195 lbs",10
"2013-11-08 10:08","Bench Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-08 10:08","Bench Press",2,2,0,"115 lbs x 5 reps","115 lbs",5
"2013-11-08 10:08","Bench Press",2,3,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-08 10:08","Bench Press",2,4,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-08 10:08","Bench Press",2,5,0,"190 lbs x 3 reps","190 lbs",3
"2013-11-08 10:08","Bench Press",2,6,0,"140 lbs x 8 reps","140 lbs",8
"2013-11-08 10:08","Pendlay Row",3,1,0,"80 lbs x 5 reps","80 lbs",5
"2013-11-08 10:08","Pendlay Row",3,2,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-08 10:08","Pendlay Row",3,3,0,"125 lbs x 5 reps","125 lbs",5
"2013-11-08 10:08","Pendlay Row",3,4,0,"145 lbs x 5 reps","145 lbs",5
"2013-11-08 10:08","Pendlay Row",3,5,0,"170 lbs x 3 reps","170 lbs",3
"2013-11-08 10:08","Pendlay Row",3,6,1,"125 lbs x 8 reps","125 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-11 10:13",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-11 10:13",Squat,1,2,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-11 10:13",Squat,1,3,0,"200 lbs x 5 reps","200 lbs",5
"2013-11-11 10:13",Squat,1,4,0,"235 lbs x 5 reps","235 lbs",5
"2013-11-11 10:13",Squat,1,5,0,"265 lbs x 5 reps","265 lbs",5
"2013-11-11 10:13","Bench Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-11 10:13","Bench Press",2,2,0,"120 lbs x 5 reps","120 lbs",5
"2013-11-11 10:13","Bench Press",2,3,0,"145 lbs x 5 reps","145 lbs",5
"2013-11-11 10:13","Bench Press",2,4,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-11 10:13","Bench Press",2,5,0,"190 lbs x 5 reps","190 lbs",5
"2013-11-11 10:13","Pendlay Row",3,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-11 10:13","Pendlay Row",3,2,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-11 10:13","Pendlay Row",3,3,0,"125 lbs x 5 reps","125 lbs",5
"2013-11-11 10:13","Pendlay Row",3,4,0,"150 lbs x 5 reps","150 lbs",5
"2013-11-11 10:13","Pendlay Row",3,5,0,"170 lbs x 5 reps","170 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-13 10:26",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-13 10:26",Squat,1,2,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-13 10:26",Squat,1,3,0,"200 lbs x 5 reps","200 lbs",5
"2013-11-13 10:26",Squat,1,4,0,"200 lbs x 5 reps","200 lbs",5
"2013-11-13 10:26","Overhead Press",2,1,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-13 10:26","Overhead Press",2,2,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-13 10:26","Overhead Press",2,3,0,"125 lbs x 5 reps","125 lbs",5
"2013-11-13 10:26","Overhead Press",2,4,0,"140 lbs x 3 reps","140 lbs",3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-22 09:50",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-22 09:50",Squat,1,2,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-22 09:50",Squat,1,3,0,"205 lbs x 5 reps","205 lbs",5
"2013-11-22 09:50",Squat,1,4,0,"205 lbs x 5 reps","205 lbs",5
"2013-11-22 09:50","Overhead Press",2,1,0,"65 lbs x 5 reps","65 lbs",5
"2013-11-22 09:50","Overhead Press",2,2,0,"85 lbs x 5 reps","85 lbs",5
"2013-11-22 09:50","Overhead Press",2,3,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-22 09:50","Overhead Press",2,4,0,"105 lbs x 5 reps","105 lbs",5
"2013-11-22 09:50",Chin-Up,3,1,0,"5 reps",,5
"2013-11-22 09:50",Chin-Up,3,2,0,"5 reps",,5
"2013-11-22 09:50",Chin-Up,3,3,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-25 09:28",Squat,1,1,0,"115 lbs x 5 reps","115 lbs",5
"2013-11-25 09:28",Squat,1,2,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-25 09:28",Squat,1,3,0,"170 lbs x 3 reps","170 lbs",3
"2013-11-25 09:28",Squat,1,4,0,"185 lbs x 5 reps","185 lbs",5
"2013-11-25 09:28",Squat,1,5,0,"210 lbs x 5 reps","210 lbs",5
"2013-11-25 09:28",Squat,1,6,0,"240 lbs x 7 reps","240 lbs",7
"2013-11-25 09:28","Barbell Lunge",2,1,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,2,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,3,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,4,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,2,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,3,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,4,0,"135 lbs x 5 reps","135 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-26 09:21","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-26 09:21","Overhead Press",1,2,0,"75 lbs x 5 reps","75 lbs",5
"2013-11-26 09:21","Overhead Press",1,3,0,"90 lbs x 3 reps","90 lbs",3
"2013-11-26 09:21","Overhead Press",1,4,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-26 09:21","Overhead Press",1,5,0,"110 lbs x 5 reps","110 lbs",5
"2013-11-26 09:21","Overhead Press",1,6,1,"125 lbs x 8 reps","125 lbs",8
"2013-11-26 09:21","Weighted Dip",2,1,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,2,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,3,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,4,1,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,1,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,2,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,3,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,4,1,"10 lbs x 5 reps","10 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-28 12:13",Deadlift,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-28 12:13",Deadlift,1,2,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-28 12:13",Deadlift,1,3,0,"200 lbs x 3 reps","200 lbs",3
"2013-11-28 12:13",Deadlift,1,4,0,"215 lbs x 5 reps","215 lbs",5
"2013-11-28 12:13",Deadlift,1,5,0,"250 lbs x 5 reps","250 lbs",5
"2013-11-28 12:13",Deadlift,1,6,0,"285 lbs x 7 reps","285 lbs",7
"2013-11-28 12:13","Bulgarian Split Squat",2,1,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,2,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,3,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,4,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-28 12:13","Calf Raise",3,1,0,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Calf Raise",3,2,0,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Calf Raise",3,3,1,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,1,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,2,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,3,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,4,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-29 14:25","Bench Press",1,1,0,"80 lbs x 5 reps","80 lbs",5
"2013-11-29 14:25","Bench Press",1,2,0,"100 lbs x 5 reps","100 lbs",5
"2013-11-29 14:25","Bench Press",1,3,0,"120 lbs x 3 reps","120 lbs",3
"2013-11-29 14:25","Bench Press",1,4,0,"130 lbs x 5 reps","130 lbs",5
"2013-11-29 14:25","Bench Press",1,5,0,"150 lbs x 5 reps","150 lbs",5
"2013-11-29 14:25","Bench Press",1,6,0,"170 lbs x 8 reps","170 lbs",8
"2013-11-29 14:25","Weighted Dip",2,1,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-29 14:25","Weighted Dip",2,2,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-29 14:25","Weighted Dip",2,3,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-29 14:25","Weighted Dip",2,4,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-29 14:25","Dumbbell Row",3,1,0,"75 lbs x 6 reps","75 lbs",6
"2013-11-29 14:25","Dumbbell Row",3,2,0,"75 lbs x 6 reps","75 lbs",6
"2013-11-29 14:25","Dumbbell Row",3,3,0,"75 lbs x 6 reps","75 lbs",6
"2013-11-29 14:25","Dumbbell Row",3,4,1,"75 lbs x 7 reps","75 lbs",7
"2013-11-29 14:25","Dumbbell Curl",4,1,0,"30 lbs x 8 reps","30 lbs",8
"2013-11-29 14:25","Dumbbell Curl",4,2,0,"30 lbs x 7 reps","30 lbs",7
"2013-11-29 14:25","Dumbbell Curl",4,3,0,"30 lbs x 4 reps","30 lbs",4
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-28 12:13",Deadlift,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-28 12:13",Deadlift,1,2,0,"165 lbs x 5 reps","165 lbs",5
"2013-11-28 12:13",Deadlift,1,3,0,"200 lbs x 3 reps","200 lbs",3
"2013-11-28 12:13",Deadlift,1,4,0,"215 lbs x 5 reps","215 lbs",5
"2013-11-28 12:13",Deadlift,1,5,0,"250 lbs x 5 reps","250 lbs",5
"2013-11-28 12:13",Deadlift,1,6,0,"285 lbs x 7 reps","285 lbs",7
"2013-11-28 12:13","Bulgarian Split Squat",2,1,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,2,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,3,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-28 12:13","Bulgarian Split Squat",2,4,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-28 12:13","Calf Raise",3,1,0,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Calf Raise",3,2,0,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Calf Raise",3,3,1,"0 lbs x 10 reps","0 lbs",10
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,1,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,2,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,3,0,"5 reps",,5
"2013-11-28 12:13","Kneeling Barbell Ab Rollout",4,4,0,"5 reps",,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-26 09:21","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2013-11-26 09:21","Overhead Press",1,2,0,"75 lbs x 5 reps","75 lbs",5
"2013-11-26 09:21","Overhead Press",1,3,0,"90 lbs x 3 reps","90 lbs",3
"2013-11-26 09:21","Overhead Press",1,4,0,"95 lbs x 5 reps","95 lbs",5
"2013-11-26 09:21","Overhead Press",1,5,0,"110 lbs x 5 reps","110 lbs",5
"2013-11-26 09:21","Overhead Press",1,6,1,"125 lbs x 8 reps","125 lbs",8
"2013-11-26 09:21","Weighted Dip",2,1,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,2,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,3,0,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Dip",2,4,1,"20 lbs x 5 reps","20 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,1,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,2,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,3,0,"10 lbs x 5 reps","10 lbs",5
"2013-11-26 09:21","Weighted Chin-Up",3,4,1,"10 lbs x 5 reps","10 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-25 09:28",Squat,1,1,0,"115 lbs x 5 reps","115 lbs",5
"2013-11-25 09:28",Squat,1,2,0,"140 lbs x 5 reps","140 lbs",5
"2013-11-25 09:28",Squat,1,3,0,"170 lbs x 3 reps","170 lbs",3
"2013-11-25 09:28",Squat,1,4,0,"185 lbs x 5 reps","185 lbs",5
"2013-11-25 09:28",Squat,1,5,0,"210 lbs x 5 reps","210 lbs",5
"2013-11-25 09:28",Squat,1,6,0,"240 lbs x 7 reps","240 lbs",7
"2013-11-25 09:28","Barbell Lunge",2,1,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,2,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,3,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Barbell Lunge",2,4,0,"55 lbs x 5 reps","55 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,2,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,3,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-25 09:28","Romanian Deadlift",3,4,0,"135 lbs x 5 reps","135 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2013-11-22 09:50",Squat,1,1,0,"135 lbs x 5 reps","135 lbs",5
"2013-11-22 09:50",Squat,1,2,0,"165 lbs x 5 reps","165 lbs",5
